ID,First_Name,Last_Name,Legacy_Intent_Binary,Lifetime_Giving,Rating,Primary_Constituent_Type,Prospect_Stage,Geographic_Region,Engagement_Score,Estimated_Age
26354,Donor_26354,Smith,0,38874,L,Parent,Cultivation,Southeast,12,68
35886,Donor_35886,Smith,0,22320,K,Alum,Qualification,Southeast,59,66
29538,Donor_29538,Smith,0,46964,O,Parent,Cultivation,Northeast,11,69
27365,Donor_27365,Smith,0,21013,M,Friend,Cultivation,Southeast,91,35
46814,Legacy_1814,Johnson,1,808360,B,Regent,Solicitation,West Coast,74,51
25743,Donor_25743,Smith,0,19644,M,Friend,Identification,West Coast,41,66
27961,Donor_27961,Smith,0,7258,K,Parent,Identification,Midwest,82,38
36627,Donor_36627,Smith,0,37608,O,Parent,Cultivation,Northeast,16,85
16500,Donor_16500,Smith,0,45119,N,Parent,Qualification,Midwest,20,49
34847,Donor_34847,Smith,0,24442,P,Alum,Cultivation,Southeast,20,71
14160,Donor_14160,Smith,0,21178,M,Parent,Cultivation,Northeast,41,75
35605,Donor_35605,Smith,0,28158,P,Parent,Cultivation,Northeast,36,78
22879,Donor_22879,Smith,0,40870,N,Alum,Identification,Northeast,9,75
7658,Donor_7658,Smith,0,32118,O,Parent,Cultivation,Midwest,82,55
40091,Donor_40091,Smith,0,45902,O,Alum,Identification,West Coast,10,51
23625,Donor_23625,Smith,0,23113,N,Friend,Cultivation,Northeast,69,77
37064,Donor_37064,Smith,0,29345,K,Parent,Identification,Northeast,48,67
48863,Legacy_3863,Johnson,1,72847,F,Alum,Solicitation,Southeast,84,74
42017,Donor_42017,Smith,0,28568,O,Parent,Qualification,Midwest,62,61
42088,Donor_42088,Smith,0,39021,K,Alum,Cultivation,West Coast,67,54
2469,Donor_2469,Smith,0,2242,P,Parent,Cultivation,Northeast,26,36
18393,Donor_18393,Smith,0,25806,N,Alum,Identification,Northeast,29,26
6498,Donor_6498,Smith,0,47449,M,Alum,Identification,Northeast,46,82
10069,Donor_10069,Smith,0,31117,L,Parent,Qualification,West Coast,74,75
31052,Donor_31052,Smith,0,44887,M,Friend,Qualification,Southeast,10,77
7311,Donor_7311,Smith,0,46875,P,Friend,Cultivation,West Coast,75,84
38574,Donor_38574,Smith,0,47334,L,Alum,Cultivation,West Coast,27,56
23413,Donor_23413,Smith,0,28803,M,Alum,Identification,Southeast,36,79
7398,Donor_7398,Smith,0,24031,L,Friend,Cultivation,West Coast,6,58
28628,Donor_28628,Smith,0,7372,M,Parent,Cultivation,Southeast,65,28
9381,Donor_9381,Smith,0,44907,N,Friend,Cultivation,Midwest,74,45
17414,Donor_17414,Smith,0,26899,L,Alum,Identification,Northeast,34,33
47450,Legacy_2450,Johnson,1,989708,F,Alum,Cultivation,West Coast,82,56
17366,Donor_17366,Smith,0,33758,N,Alum,Cultivation,Southeast,31,77
24531,Donor_24531,Smith,0,30935,P,Parent,Identification,West Coast,66,41
482,Donor_482,Smith,0,24706,K,Parent,Cultivation,West Coast,75,50
23358,Donor_23358,Smith,0,28932,L,Alum,Identification,Midwest,15,74
730,Donor_730,Smith,0,32595,P,Friend,Identification,Northeast,52,51
18067,Donor_18067,Smith,0,156,O,Friend,Qualification,West Coast,69,25
12833,Donor_12833,Smith,0,31197,M,Alum,Qualification,Northeast,90,25
19717,Donor_19717,Smith,0,29281,M,Friend,Qualification,West Coast,11,39
1107,Donor_1107,Smith,0,45252,K,Alum,Cultivation,Midwest,60,58
36975,Donor_36975,Smith,0,17915,O,Friend,Qualification,Midwest,60,69
26815,Donor_26815,Smith,0,5391,K,Parent,Qualification,Southeast,25,41
37687,Donor_37687,Smith,0,33402,N,Friend,Qualification,Midwest,49,31
26804,Donor_26804,Smith,0,44292,N,Alum,Qualification,West Coast,3,27
433,Donor_433,Smith,0,20986,L,Parent,Qualification,West Coast,6,61
15683,Donor_15683,Smith,0,13892,N,Alum,Qualification,Midwest,25,74
26846,Donor_26846,Smith,0,39007,L,Alum,Identification,Midwest,62,33
17854,Donor_17854,Smith,0,43208,K,Friend,Qualification,West Coast,83,71
34298,Donor_34298,Smith,0,16603,M,Alum,Identification,Midwest,86,46
39659,Donor_39659,Smith,0,31699,K,Parent,Qualification,Northeast,27,83
15019,Donor_15019,Smith,0,31342,O,Alum,Qualification,Midwest,21,85
19744,Donor_19744,Smith,0,22185,L,Alum,Cultivation,Southeast,39,69
32337,Donor_32337,Smith,0,10361,K,Alum,Cultivation,Southeast,91,41
19030,Donor_19030,Smith,0,18757,O,Friend,Cultivation,Midwest,79,79
41329,Donor_41329,Smith,0,44650,P,Alum,Qualification,Northeast,62,40
37764,Donor_37764,Smith,0,37545,L,Parent,Identification,Northeast,77,27
21464,Donor_21464,Smith,0,5091,L,Alum,Cultivation,Southeast,18,70
29028,Donor_29028,Smith,0,6178,L,Parent,Qualification,Northeast,85,71
9429,Donor_9429,Smith,0,43503,P,Friend,Identification,West Coast,96,36
8028,Donor_8028,Smith,0,29066,O,Friend,Identification,Midwest,84,65
42718,Donor_42718,Smith,0,49938,M,Friend,Identification,Northeast,7,30
37016,Donor_37016,Smith,0,14968,N,Parent,Identification,Northeast,27,50
20629,Donor_20629,Smith,0,27756,K,Alum,Cultivation,Southeast,81,30
19420,Donor_19420,Smith,0,12054,P,Alum,Cultivation,West Coast,27,80
10657,Donor_10657,Smith,0,30383,O,Friend,Cultivation,Southeast,43,75
17788,Donor_17788,Smith,0,42225,N,Alum,Qualification,Midwest,33,68
5462,Donor_5462,Smith,0,36512,N,Friend,Cultivation,West Coast,70,50
48262,Legacy_3262,Johnson,1,170303,E,Trustee,Cultivation,Northeast,80,48
19847,Donor_19847,Smith,0,47640,O,Alum,Identification,West Coast,74,29
6993,Donor_6993,Smith,0,43001,O,Friend,Cultivation,Northeast,60,49
43183,Donor_43183,Smith,0,6288,L,Alum,Qualification,Northeast,23,45
12914,Donor_12914,Smith,0,30483,L,Alum,Cultivation,Midwest,62,48
19992,Donor_19992,Smith,0,44896,N,Alum,Cultivation,Northeast,88,59
41495,Donor_41495,Smith,0,29416,O,Friend,Cultivation,Midwest,74,67
16217,Donor_16217,Smith,0,46153,N,Parent,Identification,Southeast,47,39
37373,Donor_37373,Smith,0,46454,O,Alum,Identification,Midwest,18,80
30651,Donor_30651,Smith,0,45652,O,Friend,Cultivation,Northeast,79,42
44568,Donor_44568,Smith,0,10333,O,Parent,Qualification,Southeast,51,61
14580,Donor_14580,Smith,0,31127,K,Friend,Qualification,Southeast,77,56
49033,Legacy_4033,Johnson,1,538972,E,Alum,Cultivation,Southeast,61,80
44689,Donor_44689,Smith,0,33784,L,Alum,Cultivation,Midwest,50,75
23801,Donor_23801,Smith,0,8009,M,Parent,Cultivation,Midwest,16,43
25735,Donor_25735,Smith,0,3801,N,Parent,Qualification,Midwest,8,36
24765,Donor_24765,Smith,0,10542,O,Alum,Qualification,Southeast,69,54
46625,Legacy_1625,Johnson,1,771099,D,Alum,Cultivation,West Coast,82,66
48269,Legacy_3269,Johnson,1,910223,E,Regent,Stewardship,Northeast,78,61
2276,Donor_2276,Smith,0,45852,O,Friend,Cultivation,Midwest,12,57
34953,Donor_34953,Smith,0,7374,K,Parent,Qualification,West Coast,26,54
12562,Donor_12562,Smith,0,34114,N,Friend,Cultivation,Midwest,49,29
16697,Donor_16697,Smith,0,25030,L,Friend,Identification,Southeast,42,74
13055,Donor_13055,Smith,0,19828,M,Alum,Qualification,Midwest,51,59
6510,Donor_6510,Smith,0,42758,K,Parent,Cultivation,Midwest,70,57
43579,Donor_43579,Smith,0,31190,L,Parent,Identification,West Coast,67,71
9271,Donor_9271,Smith,0,19815,M,Alum,Identification,Midwest,32,54
33181,Donor_33181,Smith,0,40809,M,Friend,Cultivation,West Coast,64,67
25982,Donor_25982,Smith,0,908,P,Parent,Identification,Midwest,52,41
29329,Donor_29329,Smith,0,20259,N,Alum,Cultivation,Southeast,59,32
8640,Donor_8640,Smith,0,8647,K,Friend,Qualification,West Coast,22,28
489,Donor_489,Smith,0,31638,K,Parent,Qualification,Northeast,15,78
13020,Donor_13020,Smith,0,37480,K,Parent,Cultivation,West Coast,54,78
44061,Donor_44061,Smith,0,48926,K,Friend,Cultivation,Midwest,4,83
29546,Donor_29546,Smith,0,21401,K,Parent,Cultivation,Northeast,17,46
45702,Legacy_702,Johnson,1,970887,F,Trustee,Cultivation,Northeast,88,77
38657,Donor_38657,Smith,0,31088,L,Friend,Cultivation,Midwest,25,72
12383,Donor_12383,Smith,0,8118,O,Alum,Identification,Southeast,37,32
9763,Donor_9763,Smith,0,10179,P,Alum,Qualification,Southeast,50,51
40344,Donor_40344,Smith,0,15692,P,Friend,Identification,Southeast,9,61
37847,Donor_37847,Smith,0,17496,M,Friend,Cultivation,Midwest,97,59
29278,Donor_29278,Smith,0,21633,M,Friend,Cultivation,Midwest,19,25
2200,Donor_2200,Smith,0,34508,K,Friend,Qualification,West Coast,6,35
47839,Legacy_2839,Johnson,1,377508,B,Trustee,Stewardship,West Coast,75,79
24825,Donor_24825,Smith,0,43557,K,Friend,Qualification,Southeast,96,63
20559,Donor_20559,Smith,0,31412,M,Parent,Qualification,Southeast,34,67
34347,Donor_34347,Smith,0,20683,O,Friend,Qualification,Northeast,85,31
27572,Donor_27572,Smith,0,6704,M,Alum,Qualification,Midwest,5,26
12680,Donor_12680,Smith,0,22743,N,Friend,Qualification,Northeast,49,45
19486,Donor_19486,Smith,0,28408,P,Parent,Qualification,Northeast,50,48
35864,Donor_35864,Smith,0,44624,K,Alum,Qualification,West Coast,8,43
36889,Donor_36889,Smith,0,17018,M,Parent,Cultivation,Southeast,66,47
40891,Donor_40891,Smith,0,35465,N,Parent,Identification,Southeast,42,81
11007,Donor_11007,Smith,0,3572,K,Alum,Qualification,Midwest,23,60
4727,Donor_4727,Smith,0,2807,K,Parent,Cultivation,Midwest,15,78
37232,Donor_37232,Smith,0,17680,N,Alum,Cultivation,Southeast,72,70
23081,Donor_23081,Smith,0,20246,L,Parent,Identification,West Coast,79,49
36397,Donor_36397,Smith,0,25015,M,Parent,Identification,Midwest,59,53
10981,Donor_10981,Smith,0,11448,M,Parent,Qualification,West Coast,10,54
43079,Donor_43079,Smith,0,32755,N,Friend,Cultivation,Northeast,96,32
44610,Donor_44610,Smith,0,12948,L,Parent,Qualification,Midwest,3,76
29917,Donor_29917,Smith,0,38448,O,Friend,Qualification,Southeast,18,25
49731,Legacy_4731,Johnson,1,111056,B,Trustee,Solicitation,West Coast,80,57
42651,Donor_42651,Smith,0,2310,N,Alum,Qualification,West Coast,30,53
20325,Donor_20325,Smith,0,32971,K,Parent,Identification,Southeast,39,37
23020,Donor_23020,Smith,0,31375,P,Parent,Identification,Midwest,97,27
25512,Donor_25512,Smith,0,15313,P,Friend,Identification,Northeast,15,33
46034,Legacy_1034,Johnson,1,913788,F,Alum,Solicitation,Midwest,97,60
46752,Legacy_1752,Johnson,1,109531,D,Trustee,Solicitation,Midwest,66,66
28073,Donor_28073,Smith,0,27009,O,Parent,Cultivation,Midwest,73,79
13245,Donor_13245,Smith,0,2362,O,Parent,Qualification,Southeast,18,48
12817,Donor_12817,Smith,0,7561,L,Alum,Identification,West Coast,30,30
37091,Donor_37091,Smith,0,23226,N,Parent,Identification,West Coast,67,57
15121,Donor_15121,Smith,0,1706,M,Alum,Identification,Southeast,5,52
34350,Donor_34350,Smith,0,2715,M,Parent,Identification,Northeast,96,33
21542,Donor_21542,Smith,0,2033,L,Alum,Identification,Southeast,57,72
48379,Legacy_3379,Johnson,1,591054,A,Regent,Stewardship,Northeast,75,63
28453,Donor_28453,Smith,0,43731,M,Alum,Qualification,Northeast,34,26
7382,Donor_7382,Smith,0,46809,K,Alum,Identification,Midwest,46,50
23437,Donor_23437,Smith,0,45166,N,Alum,Qualification,Northeast,92,68
45120,Legacy_120,Johnson,1,354667,C,Trustee,Stewardship,West Coast,80,67
3226,Donor_3226,Smith,0,36556,M,Parent,Identification,Southeast,43,60
6332,Donor_6332,Smith,0,16992,O,Friend,Qualification,West Coast,96,30
28331,Donor_28331,Smith,0,22594,K,Alum,Identification,West Coast,16,82
38336,Donor_38336,Smith,0,34200,M,Parent,Qualification,Northeast,33,85
10313,Donor_10313,Smith,0,4098,N,Alum,Cultivation,West Coast,55,77
35646,Donor_35646,Smith,0,15903,K,Friend,Qualification,Northeast,76,42
16398,Donor_16398,Smith,0,29740,L,Parent,Cultivation,Midwest,84,70
22041,Donor_22041,Smith,0,13179,N,Parent,Identification,Southeast,43,77
36799,Donor_36799,Smith,0,49293,O,Alum,Cultivation,West Coast,79,28
7890,Donor_7890,Smith,0,21627,L,Friend,Identification,Midwest,46,69
29161,Donor_29161,Smith,0,12969,O,Friend,Identification,Northeast,81,54
49720,Legacy_4720,Johnson,1,275610,E,Alum,Stewardship,Midwest,68,64
30324,Donor_30324,Smith,0,5063,K,Friend,Qualification,Northeast,78,48
28650,Donor_28650,Smith,0,30667,L,Parent,Qualification,Southeast,93,84
28361,Donor_28361,Smith,0,26610,O,Alum,Qualification,Southeast,13,79
10072,Donor_10072,Smith,0,45805,N,Friend,Identification,Southeast,45,58
10044,Donor_10044,Smith,0,16376,N,Friend,Identification,Southeast,40,49
24711,Donor_24711,Smith,0,5710,O,Alum,Cultivation,West Coast,81,84
20664,Donor_20664,Smith,0,3001,O,Alum,Cultivation,West Coast,45,30
10093,Donor_10093,Smith,0,23490,K,Parent,Cultivation,Midwest,42,59
15267,Donor_15267,Smith,0,40097,O,Alum,Identification,Southeast,38,51
43315,Donor_43315,Smith,0,16929,M,Alum,Identification,Southeast,40,31
34981,Donor_34981,Smith,0,41688,P,Alum,Qualification,West Coast,50,83
19642,Donor_19642,Smith,0,27282,K,Parent,Qualification,Northeast,54,59
16871,Donor_16871,Smith,0,32992,M,Friend,Cultivation,Southeast,66,83
29322,Donor_29322,Smith,0,29272,M,Alum,Cultivation,Midwest,43,28
38689,Donor_38689,Smith,0,22983,K,Friend,Qualification,Southeast,71,58
40266,Donor_40266,Smith,0,47328,K,Alum,Identification,Northeast,58,83
24950,Donor_24950,Smith,0,20377,K,Friend,Qualification,Southeast,37,81
14892,Donor_14892,Smith,0,10431,N,Parent,Identification,Midwest,65,61
12912,Donor_12912,Smith,0,4817,N,Alum,Qualification,West Coast,96,75
7123,Donor_7123,Smith,0,14684,P,Friend,Qualification,Midwest,5,53
16286,Donor_16286,Smith,0,11207,N,Friend,Identification,Southeast,33,65
404,Donor_404,Smith,0,22579,P,Alum,Cultivation,Northeast,9,84
45342,Legacy_342,Johnson,1,661990,E,Trustee,Cultivation,West Coast,64,78
43808,Donor_43808,Smith,0,8984,L,Parent,Identification,Midwest,63,29
40223,Donor_40223,Smith,0,14308,N,Friend,Cultivation,Southeast,1,60
20779,Donor_20779,Smith,0,32387,P,Friend,Qualification,Northeast,57,81
38053,Donor_38053,Smith,0,11401,O,Parent,Cultivation,West Coast,93,62
48990,Legacy_3990,Johnson,1,44234,E,Trustee,Solicitation,Southeast,72,76
48125,Legacy_3125,Johnson,1,497415,E,Alum,Solicitation,Southeast,96,50
37263,Donor_37263,Smith,0,10969,L,Parent,Qualification,Southeast,62,57
17846,Donor_17846,Smith,0,7679,O,Friend,Qualification,Midwest,89,58
36908,Donor_36908,Smith,0,19043,P,Alum,Identification,West Coast,77,36
46372,Legacy_1372,Johnson,1,701602,C,Regent,Solicitation,Midwest,97,75
43321,Donor_43321,Smith,0,4035,L,Parent,Identification,Midwest,19,40
41968,Donor_41968,Smith,0,24120,L,Parent,Cultivation,West Coast,98,39
24958,Donor_24958,Smith,0,5981,P,Friend,Qualification,West Coast,31,47
46397,Legacy_1397,Johnson,1,776865,D,Alum,Stewardship,Southeast,81,56
44822,Donor_44822,Smith,0,27340,K,Parent,Identification,West Coast,45,75
35766,Donor_35766,Smith,0,6724,M,Alum,Identification,Northeast,77,69
26466,Donor_26466,Smith,0,20896,O,Parent,Qualification,Midwest,64,31
7955,Donor_7955,Smith,0,6997,N,Parent,Identification,Midwest,8,60
32205,Donor_32205,Smith,0,857,P,Parent,Qualification,Northeast,55,50
48414,Legacy_3414,Johnson,1,683348,A,Regent,Solicitation,West Coast,70,75
12300,Donor_12300,Smith,0,46119,M,Parent,Cultivation,West Coast,50,48
26185,Donor_26185,Smith,0,42418,N,Friend,Cultivation,Southeast,97,38
23592,Donor_23592,Smith,0,47034,N,Parent,Identification,West Coast,42,47
36479,Donor_36479,Smith,0,49278,P,Alum,Identification,West Coast,20,74
17567,Donor_17567,Smith,0,19948,M,Parent,Identification,West Coast,37,50
15843,Donor_15843,Smith,0,23678,M,Parent,Qualification,Southeast,73,26
33923,Donor_33923,Smith,0,41710,O,Parent,Qualification,West Coast,20,28
46478,Legacy_1478,Johnson,1,334795,F,Regent,Cultivation,Northeast,92,53
35327,Donor_35327,Smith,0,23993,N,Parent,Identification,West Coast,43,56
8275,Donor_8275,Smith,0,14140,N,Parent,Cultivation,Southeast,22,71
28088,Donor_28088,Smith,0,7680,K,Parent,Identification,Midwest,13,51
43396,Donor_43396,Smith,0,8789,M,Parent,Identification,Midwest,61,37
32641,Donor_32641,Smith,0,21346,M,Alum,Cultivation,West Coast,49,52
41623,Donor_41623,Smith,0,592,O,Parent,Cultivation,West Coast,46,37
21068,Donor_21068,Smith,0,42092,O,Alum,Identification,West Coast,73,77
33647,Donor_33647,Smith,0,5223,L,Friend,Identification,Southeast,83,27
39855,Donor_39855,Smith,0,26864,P,Alum,Qualification,Midwest,35,34
9197,Donor_9197,Smith,0,5193,P,Alum,Identification,Midwest,28,83
4529,Donor_4529,Smith,0,27876,P,Parent,Cultivation,Southeast,26,25
17840,Donor_17840,Smith,0,27688,N,Alum,Qualification,Midwest,100,80
7251,Donor_7251,Smith,0,20817,M,Parent,Qualification,Southeast,77,40
16732,Donor_16732,Smith,0,14337,O,Parent,Cultivation,West Coast,9,65
44730,Donor_44730,Smith,0,34621,M,Friend,Cultivation,Midwest,92,72
19689,Donor_19689,Smith,0,17936,O,Parent,Cultivation,West Coast,53,83
13290,Donor_13290,Smith,0,36902,L,Alum,Qualification,Midwest,67,60
42887,Donor_42887,Smith,0,41093,M,Parent,Cultivation,Midwest,5,49
35205,Donor_35205,Smith,0,37051,N,Friend,Qualification,Northeast,31,77
13544,Donor_13544,Smith,0,25337,L,Friend,Qualification,Midwest,11,29
44851,Donor_44851,Smith,0,6935,L,Friend,Cultivation,Northeast,32,26
20348,Donor_20348,Smith,0,44319,K,Friend,Identification,Northeast,21,66
17382,Donor_17382,Smith,0,45411,K,Alum,Qualification,West Coast,34,40
39031,Donor_39031,Smith,0,18623,O,Alum,Qualification,Midwest,9,36
15133,Donor_15133,Smith,0,5668,P,Friend,Qualification,Midwest,8,50
45966,Legacy_966,Johnson,1,642642,F,Trustee,Stewardship,West Coast,87,58
48049,Legacy_3049,Johnson,1,123575,F,Trustee,Cultivation,West Coast,78,55
14507,Donor_14507,Smith,0,34588,K,Alum,Cultivation,West Coast,90,39
2354,Donor_2354,Smith,0,12650,L,Parent,Qualification,Southeast,23,55
21185,Donor_21185,Smith,0,9061,O,Parent,Identification,Southeast,39,54
8694,Donor_8694,Smith,0,6514,O,Friend,Cultivation,West Coast,46,58
21007,Donor_21007,Smith,0,35488,K,Alum,Cultivation,Southeast,56,51
24400,Donor_24400,Smith,0,4108,P,Friend,Qualification,West Coast,16,26
45006,Legacy_6,Johnson,1,780929,F,Trustee,Cultivation,Northeast,75,60
10960,Donor_10960,Smith,0,24401,L,Alum,Cultivation,Midwest,22,56
39267,Donor_39267,Smith,0,17190,K,Alum,Qualification,West Coast,58,78
45969,Legacy_969,Johnson,1,579282,E,Alum,Cultivation,Northeast,63,55
45042,Legacy_42,Johnson,1,894792,C,Regent,Stewardship,Midwest,75,77
29050,Donor_29050,Smith,0,14447,N,Alum,Cultivation,Northeast,48,62
28624,Donor_28624,Smith,0,11822,N,Friend,Cultivation,West Coast,36,82
16501,Donor_16501,Smith,0,20615,O,Parent,Cultivation,Midwest,30,49
42970,Donor_42970,Smith,0,18347,O,Parent,Cultivation,Northeast,16,62
21128,Donor_21128,Smith,0,11191,N,Alum,Cultivation,Southeast,92,40
22616,Donor_22616,Smith,0,2081,O,Friend,Cultivation,Southeast,60,62
41220,Donor_41220,Smith,0,31288,L,Friend,Identification,Southeast,77,69
38631,Donor_38631,Smith,0,15558,P,Friend,Qualification,Southeast,95,46
36551,Donor_36551,Smith,0,46327,M,Friend,Cultivation,West Coast,4,64
16673,Donor_16673,Smith,0,27134,M,Parent,Cultivation,Midwest,15,79
47954,Legacy_2954,Johnson,1,981891,D,Regent,Stewardship,Northeast,71,71
13298,Donor_13298,Smith,0,34005,O,Alum,Identification,Southeast,62,33
1902,Donor_1902,Smith,0,41660,L,Alum,Identification,Northeast,36,50
1199,Donor_1199,Smith,0,38250,K,Parent,Qualification,Southeast,91,50
28706,Donor_28706,Smith,0,11625,N,Alum,Cultivation,Northeast,11,54
9420,Donor_9420,Smith,0,19317,L,Alum,Cultivation,West Coast,10,63
40314,Donor_40314,Smith,0,37576,K,Parent,Identification,West Coast,60,36
1192,Donor_1192,Smith,0,28458,O,Alum,Cultivation,Southeast,74,82
26999,Donor_26999,Smith,0,49051,M,Friend,Qualification,Southeast,48,77
12571,Donor_12571,Smith,0,14347,L,Alum,Identification,Southeast,36,45
11397,Donor_11397,Smith,0,15228,L,Parent,Qualification,West Coast,25,75
23651,Donor_23651,Smith,0,8563,K,Alum,Identification,Southeast,66,82
25540,Donor_25540,Smith,0,47653,L,Parent,Cultivation,Northeast,80,84
23080,Donor_23080,Smith,0,29402,M,Friend,Cultivation,West Coast,48,33
38515,Donor_38515,Smith,0,17280,N,Parent,Qualification,Midwest,32,65
28866,Donor_28866,Smith,0,3885,M,Alum,Identification,Northeast,42,28
371,Donor_371,Smith,0,44343,O,Parent,Qualification,Midwest,99,76
6787,Donor_6787,Smith,0,23361,N,Alum,Identification,Northeast,46,36
46288,Legacy_1288,Johnson,1,238530,B,Alum,Cultivation,West Coast,61,54
135,Donor_135,Smith,0,12082,K,Parent,Qualification,Northeast,9,50
6218,Donor_6218,Smith,0,23533,N,Friend,Qualification,West Coast,23,45
8063,Donor_8063,Smith,0,30945,M,Alum,Qualification,Southeast,23,44
15785,Donor_15785,Smith,0,14278,L,Parent,Cultivation,Northeast,12,59
22633,Donor_22633,Smith,0,17926,K,Alum,Cultivation,West Coast,11,42
4242,Donor_4242,Smith,0,27892,P,Alum,Identification,Northeast,27,80
11997,Donor_11997,Smith,0,5561,L,Parent,Qualification,Northeast,11,29
46741,Legacy_1741,Johnson,1,311185,C,Regent,Solicitation,Midwest,90,53
12751,Donor_12751,Smith,0,7907,N,Friend,Identification,West Coast,58,33
49883,Legacy_4883,Johnson,1,81398,D,Regent,Solicitation,Southeast,81,53
37759,Donor_37759,Smith,0,39905,O,Alum,Qualification,Midwest,68,47
11367,Donor_11367,Smith,0,16450,M,Friend,Identification,Southeast,2,43
34121,Donor_34121,Smith,0,12058,L,Parent,Identification,Southeast,17,42
42584,Donor_42584,Smith,0,1063,N,Alum,Identification,Northeast,43,41
13050,Donor_13050,Smith,0,17915,O,Parent,Identification,Southeast,88,30
39844,Donor_39844,Smith,0,37214,O,Alum,Identification,Northeast,29,70
36150,Donor_36150,Smith,0,30138,L,Alum,Identification,West Coast,72,46
